NR_TURNO;SG_UF;CD_CARGO;DS_CARGO;NR_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;DS_NACIONALIDADE;SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;ST_REELEICAO
1;DF;8;DEPUTADO DISTRITAL;40105;PROFESSOR FRANCELINO;40;PSB;BRASILEIRA NATA;DF;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;36360;CRIS SANTOS;36;AGIR;BRASILEIRA NATA;DF;45;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10300;REINALDO ARAÚJO;10;REPUBLICANOS;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;70100;MARCOS MAURÍCIO;70;AVANTE;BRASILEIRA NATA;DF;54;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;50123;FÁBIO FELIX;50;PSOL;BRASILEIRA NATA;DF;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;S
1;DF;6;DEPUTADO FEDERAL;9061;FERNANDO FÉ;90;PROS;BRASILEIRA NATA;BA;53;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);PRETA;N
1;DF;9;1º SUPLENTE;290;IVO BRITO;29;PCO;BRASILEIRA NATA;CE;68;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1100;MARCOS DOMINGOS DF DE DIREITA;11;PP;BRASILEIRA NATA;DF;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;30500;IZA DO NOVO;30;NOVO;BRASILEIRA NATA;MG;71;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;N
1;DF;3;GOVERNADOR;12;LEILA DO VÔLEI;12;PDT;BRASILEIRA NATA;DF;51;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22190;ANGÉLICA KATE MARRONE;22;PL;BRASILEIRA NATA;DF;60;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;55777;JAPA DA BIKE;55;PSD;BRASILEIRA NATA;DF;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;44193;MARCELO BATISTA;44;UNIÃO;BRASILEIRA NATA;DF;51;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;7733;FERNANDO SOUZA;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;35;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10011;ÁLVARO CASTRO;10;REPUBLICANOS;BRASILEIRA NATA;DF;56;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;90789;DRA. KAREN RECHMANN;90;PROS;BRASILEIRA NATA;BA;46;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77999;ABIAS SILVA;77;SOLIDARIEDADE;BRASILEIRA NATA;BA;50;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;9;1º SUPLENTE;555;FABIANA LACERDA;55;PSD;BRASILEIRA NATA;DF;40;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;33077;SARGENTO GUTENBERG;33;PMN;BRASILEIRA NATA;DF;53;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;90001;IRCLEY OLIVEIRA;90;PROS;BRASILEIRA NATA;DF;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;20147;PROFESSORA FÁTIMA MONTENEGRO;20;PSC;BRASILEIRA NATA;DF;55;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;14567;CRISTIANO CAIADO;14;PTB;BRASILEIRA NATA;DF;43;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;55175;CARMEM SANTANA;55;PSD;BRASILEIRA NATA;DF;47;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;7710;RODRIGUINHO;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;51999;LENNON;51;PATRIOTA;BRASILEIRA NATA;DF;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22111;SARGENTO SANSÃO;22;PL;BRASILEIRA NATA;TO;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;10;2º SUPLENTE;456;FLÁVIO DONIN;45;PSDB;BRASILEIRA NATA;RS;75;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;90022;HENRIQUE RESENDE;90;PROS;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22357;ANDREA QUADROS;22;PL;BRASILEIRA NATA;DF;48;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22150;PR. ANDERSON SILVA;22;PL;BRASILEIRA NATA;DF;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;20221;DR. AUGUSTO JUNCAL - GUTE;20;PSC;BRASILEIRA NATA;MG;65;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;90555;LUCIANO VIGILANTE;90;PROS;BRASILEIRA NATA;TO;46;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;20220;EUDES DO BOXE;20;PSC;BRASILEIRA NATA;DF;55;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;40888;RAISSA ROSSITER;40;PSB;BRASILEIRA NATA;RJ;62;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;4433;ELISEU KADESH;44;UNIÃO;BRASILEIRA NATA;PI;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;35353;BRUNO NOVAIS;35;PMB;BRASILEIRA NATA;DF;36;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;3;GOVERNADOR;21;TEODORO DA CRUZ TÉO;21;PCB;BRASILEIRA NATA;BA;63;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;30061;MÁRCIO ANTONELO;30;NOVO;BRASILEIRA NATA;SP;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;33222;SERGINHO DAMACENO;33;PMN;BRASILEIRA NATA;DF;48;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;10193;CORONEL SOLANGE;10;REPUBLICANOS;BRASILEIRA NATA;DF;51;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;13007;FABIANO TROMPETISTA;13;PT;BRASILEIRA NATA;DF;43;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;1161;CARINA SALES;11;PP;BRASILEIRA NATA;SP;38;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;23456;CAMARGO MINHA CAPITAL;23;CIDADANIA;BRASILEIRA NATA;GO;41;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;40700;PERITO FABIO;40;PSB;BRASILEIRA NATA;MG;33;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;45100;SÉRGIO IZALCI;45;PSDB;BRASILEIRA NATA;DF;32;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77577;NETO TÔ CONTIGO;77;SOLIDARIEDADE;BRASILEIRA NATA;PI;54;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;28100;PASTORA ROSA RÊGO;28;PRTB;BRASILEIRA NATA;MA;57;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35193;WILKERSON FERREIRA;35;PMB;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;33193;ALAN VALIM;33;PMN;BRASILEIRA NATA;DF;47;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;12777;PIPOKA DO BASQUETE;12;PDT;BRASILEIRA NATA;DF;59;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;N
1;DF;9;1º SUPLENTE;142;SIDNEY PESSÔA;14;PTB;BRASILEIRA NATA;SP;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;19022;FREDSON MARQUES;19;PODE;BRASILEIRA NATA;DF;38;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;10010;ROGÉRIO PADILHA;10;REPUBLICANOS;BRASILEIRA NATA;DF;41;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;N
1;DF;5;SENADOR;142;MARCELO HIPÓLITO;14;PTB;BRASILEIRA NATA;SP;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;28180;NÍVIA CRUZ;28;PRTB;BRASILEIRA NATA;TO;62;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;5555;ANDRÉ KUBITSCHEK;55;PSD;BRASILEIRA NATA;DF;29;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;22100;ILDA PELIZ;22;PL;BRASILEIRA NATA;DF;72;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;19800;PATRÍCIA AMADA BRASIL;19;PODE;BRASILEIRA NATA;MG;39;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;N
1;DF;8;DEPUTADO DISTRITAL;77222;DR SAMI YASSINE;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;44;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;45123;AGENILDO NERI;45;PSDB;BRASILEIRA NATA;DF;53;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;5;SENADOR;180;PEDRO IVO MANDATO COLETIVO;18;REDE;BRASILEIRA NATA;CE;61;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;50100;MAX MACIEL;50;PSOL;BRASILEIRA NATA;DF;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;4;VICE-GOVERNADOR;21;JAMIL MAGARI;21;PCB;BRASILEIRA NATA;SP;66;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;14193;SARGENTO PATROCINIO;14;PTB;BRASILEIRA NATA;DF;52;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;33123;ROGÉRIO MORRO DA CRUZ;33;PMN;BRASILEIRA NATA;PI;41;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77007;ERICK PÉTER;77;SOLIDARIEDADE;BRASILEIRA NATA;DF;34;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;20200;MÔNICA BASTOS ;20;PSC;BRASILEIRA NATA;DF;52;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;15333;CIRENE INÁCIO;15;MDB;BRASILEIRA NATA;GO;60;FEMININO;ENSINO MÉDIO COMPLETO;VIÚVO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;23245;MILENE NASCIMENTO;23;CIDADANIA;BRASILEIRA NATA;DF;46;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;N
1;DF;8;DEPUTADO DISTRITAL;77100;BLENDA LARA;77;SOLIDARIEDADE;BRASILEIRA NATA;MG;44;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;1313;POLICARPO;13;PT;BRASILEIRA NATA;RN;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;15070;DIRSOMAR;15;MDB;BRASILEIRA NATA;GO;61;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;27321;SGT VALDINETE;27;DC;BRASILEIRA NATA;RJ;53;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;N
1;DF;6;DEPUTADO FEDERAL;1221;CARLOS PENNA;12;PDT;BRASILEIRA NATA;DF;61;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;35055;IRIS DO CÉU;35;PMB;BRASILEIRA NATA;DF;56;FEMININO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;6;DEPUTADO FEDERAL;9090;AMAURI PINHO;90;PROS;BRASILEIRA NATA;CE;56;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;N
1;DF;8;DEPUTADO DISTRITAL;40123;MARLON COSTA;40;PSB;BRASILEIRA NATA;DF;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;N
1;DF;6;DEPUTADO FEDERAL;3033;NANA;30;NOVO;BRASILEIRA NATA;SP;48;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;N
